law_id,law_name,version,chapter,article_no,article_title,article_text,keywords,scene_tags,priority,is_mandatory,status,source_file,notes,remove_reason
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,4 荷载及变形值的规定,4.1,荷载标准值,4.1 荷载标准值,荷载标准值,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,4 荷载及变形值的规定,4.2,荷载设计值,4.2 荷载设计值,荷载设计值,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,4 荷载及变形值的规定,4.3,荷 载 组 合,4.3 荷 载 组 合,安全生产,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,4 荷载及变形值的规定,4.4,变形值规定,4.4 变形值规定,变形值规定,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,5 设 计,5.1,一 般 规 定,5.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,5 设 计,5.2,现浇混凝土模板计算,5.2 现浇混凝土模板计算,模板,模板支撑,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,1 轴力计算：按下面各式计算结果取大值,5.3,爬 模 计 算,5.3 爬 模 计 算,安全生产,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,6 模板构造与安装,6.1,一 般 规 定,6.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,4 对特殊部位提出特殊的质量、安全要求和保证质量、安 全的技术措施。,6.2,支架立柱构造与安装,6.2 支架立柱构造与安装,支架立柱构造与安,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,4 对特殊部位提出特殊的质量、安全要求和保证质量、安 全的技术措施。,6.3,普通模板构造与安装,6.3 普通模板构造与安装,模板,模板支撑,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,4 对特殊部位提出特殊的质量、安全要求和保证质量、安 全的技术措施。,6.4,爬升模板构造与安装,6.4 爬升模板构造与安装,模板,模板支撑,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,4 对特殊部位提出特殊的质量、安全要求和保证质量、安 全的技术措施。,6.5,飞模构造与安装,6.5 飞模构造与安装,飞模构造与安装,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,4 对特殊部位提出特殊的质量、安全要求和保证质量、安 全的技术措施。,6.6,隧道模构造与安装,6.6 隧道模构造与安装,隧道模构造与安装,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,7 模 板 拆 除,7.1,模板拆除要求,7.1 模板拆除要求,模板,模板支撑,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,7 模 板 拆 除,7.2,支架立柱拆除,7.2 支架立柱拆除,支架立柱拆除,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,7 模 板 拆 除,7.3,普通模板拆除,7.3 普通模板拆除,模板,模板支撑,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,7 模 板 拆 除,7.4,特殊模板拆除,7.4 特殊模板拆除,模板,模板支撑,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,7 模 板 拆 除,7.5,爬升模板拆除,7.5 爬升模板拆除,模板,模板支撑,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,2 若螺栓已拆除，必须待人离开爬架后方准将爬架吊放至 地面进行拆卸。,7.6,飞 模 拆 除,7.6 飞 模 拆 除,安全生产,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_009_JGJ16220,JGJ162-2008 建筑施工模板安全技术规程,,2 若螺栓已拆除，必须待人离开爬架后方准将爬架吊放至 地面进行拆卸。,7.7,隧道模拆除,7.7 隧道模拆除,隧道模拆除,通用,2,是,现行,JGJ162-2008 建筑施工模板安全技术规程.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,2 术语、符号,2.1,术 语,2.1 术 语,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,2 术语、符号,2.2,符 号,2.2 符 号,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,3 杆件、连墙件与连接件,3.1,材 质 性 能,3.1 材 质 性 能,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,2 纵向水平杆及连墙件应选用剥皮杉木或落叶松。横向水 平杆应选用剥皮杉木或落叶松。其材质性能均应符合现行国家标 准《木结构设计规范》GB 50005中规定的承重结构原木Ⅱ。材质 等级的质量标准。,3.2,规 格,3.2 规 格,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,"3 横向水平杆的梢径不得小于80mm, 长度宜为2 . 1 ~2.3m。",3.3,设 计 指 标,3.3 设 计 指 标,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,4 荷 载,4.1,荷载分类与组合,4.1 荷载分类与组合,荷载分类与组合,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,4 荷 载,4.1.2,永久荷载应包括下列内容：,4.1.2 永久荷载应包括下列内容：,"永久荷载应包括下,列内容",通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,3 脚手板、栏杆、踢脚板、安全网等自重。,4.1.3,可变荷载应包括下列内容：,4.1.3 可变荷载应包括下列内容：,"可变荷载应包括下,列内容",通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,2 风荷载。,4.1.4,荷载组合应符合下列规定：,4.1.4 荷载组合应符合下列规定：,"荷载组合应符合下,列规定",通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,2 可变荷载的分项系数，一般情况下应取1.4。,4.2,作业层施工荷载,4.2 作业层施工荷载,作业层施工荷载,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,3 作业人员不超过3人。,4.3,风 荷 载,4.3 风 荷 载,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,5 设 计 计 算,5.1,基 本 规 定,5.1 基 本 规 定,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,5 设 计 计 算,5.1.5,脚手架设计应包括下列内容：,5.1.5 脚手架设计应包括下列内容：,脚手架,脚手架,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,2 双排架的计算长度(H₀) 应取相邻两连墙件之间的竖向 距离(hw) 的0.9倍；单排架的计算长度(H₀) 应取相邻两连墙 件之间的竖向距离(hw) 的1.0倍。,5.2,杆件设计计算,5.2 杆件设计计算,杆件设计计算,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,2 树种强度等级为 TC13 、TC11 、TB17 、TB15 、TB13 及 TB11:,5.2.7,连墙件计算应符合下列规定：,5.2.7 连墙件计算应符合下列规定：,连墙件,脚手架,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,6 构造与搭设,6.1,构造与搭设的基本要求,6.1 构造与搭设的基本要求,"构造与搭设的基本,要求",通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,5 设计图纸上规定不允许留洞眼的部位。,6.2,外脚手架的构造与搭设,6.2 外脚手架的构造与搭设,脚手架,脚手架,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,3 接头范围内必须绑扎三道钢丝，绑扎钢丝的间距应为,0.60,,0.60～0.75m。,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,6 常用脚手板的规格形式应按本规范附录A 选用，其中竹 片并列脚手板不宜用于有水平运输的脚手架；薄钢脚手板不宜用 于冬季或多雨潮湿地区。,6.3,满堂脚手架的构造与搭设,6.3 满堂脚手架的构造与搭设,脚手架,脚手架,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,6 搭设时应从底到顶，不得分层。,6.4,烟囱、水塔架的构造与搭设,6.4 烟囱、水塔架的构造与搭设,"烟囱,水塔架的构造与搭",通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,4 其他要求应按外脚手架及烟囱架的搭设规定执行。,6.5,斜道的构造与搭设,6.5 斜道的构造与搭设,斜道的构造与搭设,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,3 杆件、连墙件与连接件,3.1,材 质 性 能,3.1 材 质 性 能,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,3 杆件、连墙件与连接件,3.2,规 格,3.2 规 格,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,3 杆件、连墙件与连接件,3.3,设 计 指 标,3.3 设 计 指 标,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,4 荷 载,4.1,荷载分类与组合,4.1 荷载分类与组合,荷载分类与组合,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,4 荷 载,4.2,作业层施工荷载,4.2 作业层施工荷载,作业层施工荷载,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,"9""=q′—(350+5+75)",4.3,风 荷 载,4.3 风 荷 载,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,5 设 计 计 算,5.1,基 本 规 定,5.1 基 本 规 定,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,5 设 计 计 算,5.2,杆件设计计算,5.2 杆件设计计算,杆件设计计算,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,2)荷载计算 永久荷载,0.034,kN/m,0.034kN/m,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,2)荷载计算 永久荷载,3.0,kN/m²,3.0kN/m²,安全生产,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,6 构造与搭设,6.1,构造与搭设的基本要求,6.1 构造与搭设的基本要求,"构造与搭设的基本,要求",通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,6 构造与搭设,6.2,外脚手架的构造与搭设,6.2 外脚手架的构造与搭设,脚手架,脚手架,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,6 构造与搭设,6.3,满堂脚手架的构造与搭设,6.3 满堂脚手架的构造与搭设,脚手架,脚手架,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,6 构造与搭设,6.4,烟囱、水塔架的构造与搭设,6.4 烟囱、水塔架的构造与搭设,"烟囱,水塔架的构造与搭",通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,6 构造与搭设,6.4.5,,6.4.5 指架子每面的外侧均需设置。,"指架子每面的外侧,均需设置",通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,6 构造与搭设,6.5,斜道的构造与搭设,6.5 斜道的构造与搭设,斜道的构造与搭设,通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_010_JGJ16420,JGJ164-2008 建筑施工木脚手架安全技术规范,,6 构造与搭设,6.5.7,,6.5.7 系根据受力要求而限制的。,"系根据受力要求而,限制的",通用,2,是,现行,JGJ164-2008 建筑施工木脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,2 术语和符号,2.1,术 语,2.1 术 语,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,11—底座；12—脚手板；13—挡脚板；14—栏杆；15—扶手,2.2,符 号,2.2 符 号,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,3 构 配 件,3.1,节点构造及杆件模数,3.1 节点构造及杆件模数,节点构造及杆件模,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,1一立杆；2—水平杆接头；3—水平杆；4—下碗扣；5—限位销；6—上碗扣,3.2,材 质 要 求,3.2 材 质 要 求,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,4 竹串片脚手板和竹笆脚手板宜采用毛竹或楠竹制作；竹 串片脚手板应符合现行行业标准《建筑施工竹脚手架安全技术规 范》JGJ 254的规定。,3.3,质 量 要 求,3.3 质 量 要 求,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,4 荷 载,4.1,荷 载 分 类,4.1 荷 载 分 类,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,3 其他可变荷载。,4.2,荷载标准值,4.2 荷载标准值,荷载标准值,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,2 混凝土和钢筋的自重标准值应根据混凝土和钢筋实际重 力密度确定，对普通梁的钢筋混凝土自重标准值可采用,25.1,,25.1kN/m³。,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,4 模板支撑架的风荷载体型系数应根据本规范的具体规定采用单榀桁架风荷 载体型系数μst 或多榀平行桁架整体风荷载体型系数μsw。,4.3,荷载设计值,4.3 荷载设计值,荷载设计值,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,4 模板支撑架的风荷载体型系数应根据本规范的具体规定采用单榀桁架风荷 载体型系数μst 或多榀平行桁架整体风荷载体型系数μsw。,4.4,荷载效应组合,4.4 荷载效应组合,荷载效应组合,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,5 结 构 设 计,5.1,一 般 规 定,5.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,2 对采用碳素钢锻造的上碗扣，节点转动刚度Rk宜取为 40kN·m/rad。,5.2,双排脚手架计算,5.2 双排脚手架计算,脚手架,脚手架,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,2 对采用碳素钢锻造的上碗扣，节点转动刚度Rk宜取为 40kN·m/rad。,5.1.9,,5.1.9采用。,采用,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,2 当有风荷载时：,5.1.9,,5.1.9采用。,采用,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,2 稳定性：,5.3,模板支撑架计算,5.3 模板支撑架计算,模板,模板支撑,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,81k— 模板支撑架均匀分布的架体及附件自重面荷载标准 值 (N/mm²);,5.4,地基基础计算,5.4 地基基础计算,地基基础计算,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,81k— 模板支撑架均匀分布的架体及附件自重面荷载标准 值 (N/mm²);,5.4.2,,5.4.2条的规定采用。,条的规定采用,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,6 构 造 要 求,6.1,一 般 规 定,6.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,6 构 造 要 求,6.1.1,脚手架地基应符合下列规定：,6.1.1 脚手架地基应符合下列规定：,脚手架,脚手架,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,3 通道两侧及转弯平台应设置脚手板、防护栏杆和安全网， 并应符合本规范第6.1.5条的规定。,6.2,双排脚手架构造,6.2 双排脚手架构造,脚手架,脚手架,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,2 装修作业层施工荷载标准值按2.0kNm² 采用，脚手板自重标准值按,0.35,,0.35kN/m² 采用；,采用,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,1—双排脚手架；2--桁架托梁,6.3,模板支撑架构造,6.3 模板支撑架构造,模板,模板支撑,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,7 施 工,7.1,施 工 准 备,7.1 施 工 准 备,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,7 施 工,7.2,地基与基础,7.2 地基与基础,地基与基础,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,7 施 工,7.3,搭 设,7.3 搭 设,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,3 斜撑杆、剪刀撑等加固件应随架体同步搭设，不得滞后 安装。,7.4,拆 除,7.4 拆 除,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,3 门洞顶部应封闭，两侧应设置防护设施，车行通道门洞 应设置交通设施和标志。,8.0.6,检查验收应具备下列资料：,8.0.6 检查验收应具备下列资料：,"检查验收应具备下,列资料",通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,3 构 配 件,3.1,节点构造及杆件模数,3.1 节点构造及杆件模数,节点构造及杆件模,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,3 构 配 件,3.2.3,,3.2.3条的规定。,条的规定,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,3 构 配 件,3.3,质 量 要 求,3.3 质 量 要 求,安全生产,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,6 在进行架体设计时，应根据施工要求，在架体专项施工 方案中明确规定构配件的设置数量，并且在施工过程中不能随意 增 加 。,4.2,荷载标准值,4.2 荷载标准值,荷载标准值,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,3 对于无遮拦的模板支撑架的风荷载体型系数，本规范规 定将架体视为空间多排平行桁架结构，根据现行国家标准《建筑 结构荷载规范》 GB 50009-2012 表8 .3 . 1第33项的规定，按,4.3,荷载设计值,4.3 荷载设计值,荷载设计值,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
CNLAW_011_JGJ16620,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范,,3 模板支撑架的抗倾覆计算中，要区分永久荷载及可变荷 载对抗倾覆有利和不利两种情况进行确定。,4.4,荷载效应组合,4.4 荷载效应组合,荷载效应组合,通用,2,是,现行,JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,,too_short_lt_20
